authors,title,genres,book_id,image_url,year,average_rating
P.G. Wodehouse,"The Code of the Woosters (Jeeves, #7)",classics | historical-fiction | humor | fiction,6876,https://images.gr-assets.com/books/1299729089m/105986.jpg,2011,4.36
V.S. Naipaul,A House for Mr Biswas,classics | contemporary | fiction,6877,http://books.google.com/books/content?id=XIBnbkMfjL0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.82
Stephen Fry,The Fry Chronicles (Memoir #2),lgbt | memoir | nonfiction | humor | biography,6879,https://images.gr-assets.com/books/1376317909m/8649656.jpg,2010,3.87
"John Locke, C.B. Macpherson",Second Treatise of Government,classics | history | nonfiction | philosophy,6880,https://images.gr-assets.com/books/1405624453m/448836.jpg,1980,3.75
Elizabeth Eulberg,Better off Friends,fiction | young-adult | contemporary | chick-lit | romance,6881,https://images.gr-assets.com/books/1386372561m/17228280.jpg,2014,3.95
Nicholas Carr,The Shallows: What the Internet is Doing to Our Brains,psychology | nonfiction | science,6882,https://images.gr-assets.com/books/1368393880m/6966823.jpg,2011,3.85
"Martin Luther King Jr., Clayborne Carson","The Autobiography of Martin Luther King, Jr.",memoir | history | nonfiction | biography,6884,http://books.google.com/books/content?id=VHg5FeFXRMcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4.31
"Mineko Iwasaki, Rande Brown","Geisha, a Life",memoir | history | nonfiction | biography,6885,https://images.gr-assets.com/books/1359402937m/522534.jpg,2003,3.92
A.W. Tozer,The Knowledge of the Holy,spirituality | christian | religion | nonfiction | classics,6886,https://images.gr-assets.com/books/1411484750m/666758.jpg,1978,4.37
"Sergei Lukyanenko, Andrew Bromfield",Day Watch (Watch #2),fiction | horror | fantasy | paranormal | science-fiction,6887,http://books.google.com/books/content?id=5LkLAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,4.05
Douglas Preston,The Codex,fiction | horror | suspense | mystery | science-fiction | thriller,6888,https://images.gr-assets.com/books/1316729332m/136640.jpg,2005,3.88
Michael Cunningham,A Home at the End of the World,lgbt | contemporary | fiction | romance,6889,http://books.google.com/books/content?id=MwMEpfe72u4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.89
"Scott Snyder, Greg Capullo, Jonathan Glapion, James Tynion IV, Rafael Albuquerque, Jason Fabok, Becky Cloonan, Andy Clarke, Sandu Florea","Batman, Volume 2: The City of Owls",graphic-novels | fiction | comics | mystery,6890,https://images.gr-assets.com/books/1342309403m/15752115.jpg,2013,4.26
Mercedes Lackey,Magic's Pawn (Valdemar: Last Herald-Mage #1),fiction | young-adult | lgbt | fantasy | romance,6891,https://images.gr-assets.com/books/1345854036m/28759.jpg,1989,4.21
George Saunders,CivilWarLand in Bad Decline,humor | science-fiction | contemporary | fiction,6892,http://books.google.com/books/content?id=ZY7h1t8IZjUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1997,4.22
"Plato, G.M.A. Grube, John M. Cooper","Five Dialogues: Euthyphro, Apology, Crito, Meno, Phaedo",classics | history | nonfiction | philosophy,6896,https://images.gr-assets.com/books/1399079227m/30292.jpg,2002,4.1
Oscar Wilde,The Happy Prince,classics | fiction | fantasy,6898,http://books.google.com/books/content?id=lhuqPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,4.22
Erin Watt,"Twisted Palace (The Royals, #3)",fiction | young-adult | mystery | contemporary | chick-lit | romance,6900,https://images.gr-assets.com/books/1474992523m/29519517.jpg,2016,4.0
Jeanne DuPrau,"The Diamond of Darkhold (Book of Ember, #4)",science-fiction | fiction | fantasy | young-adult,6901,https://images.gr-assets.com/books/1320636372m/2493973.jpg,2008,3.79
Gordon B. Hinckley,Standing for Something: 10 Neglected Virtues That Will Heal Our Hearts and Homes,philosophy | christian | spirituality | religion | nonfiction,6902,http://books.google.com/books/content?id=uym7tRpAv3MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4.61
Daniel Silva,"A Death in Vienna (Gabriel Allon, #4)",fiction | suspense | mystery | crime | historical-fiction | thriller,6903,http://books.google.com/books/content?id=k7NRPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4.17
Helena Hunting,"Pucked (Pucked, #1)",erotica | contemporary | romance | humor | sports,6904,https://images.gr-assets.com/books/1429896314m/24504274.jpg,2015,4.05
Jennifer Estep,"Touch of Frost (Mythos Academy, #1)",young-adult | mystery | fantasy | paranormal | romance,6906,https://images.gr-assets.com/books/1301505419m/9439989.jpg,2011,3.96
Chevy Stevens,Never Knowing,fiction | suspense | mystery | crime | thriller,6907,https://images.gr-assets.com/books/1294615110m/10169662.jpg,2011,3.85
John Galsworthy,"The Forsyte Saga (The Forsyte Chronicles, #1-3)",classics | historical-fiction | fiction | romance,6909,http://books.google.com/books/content?id=NygwCLTBG3sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1999,4.15
Laurie Faria Stolarz,"Deadly Little Secret (Touch, #1)",fiction | young-adult | mystery | fantasy | paranormal | romance | thriller,6911,https://images.gr-assets.com/books/1325558484m/2820533.jpg,2008,3.86
"Jostein Gaarder, James Anderson",The Orange Girl,philosophy | fiction | young-adult | mystery | contemporary | romance,6913,https://images.gr-assets.com/books/1415583796m/25403.jpg,2005,3.91
"Leigh Nichols, Dean Koontz",The House of Thunder,fiction | horror | suspense | mystery | science-fiction | thriller,6914,http://books.google.com/books/content?id=ZwBGbTyjN0YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1992,3.78
John Marsden,"The Dead of Night (Tomorrow, #2)",science-fiction | fiction | young-adult,6915,http://books.google.com/books/content?id=F8xEPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,4.13
Daphne du Maurier,My Cousin Rachel,fiction | suspense | mystery | classics | romance | historical-fiction,6916,https://images.gr-assets.com/books/1386609405m/18869970.jpg,2013,3.92
Gary Shteyngart,Absurdistan,humor | contemporary | fiction,6917,https://images.gr-assets.com/books/1486266465m/70509.jpg,2007,3.29
Sherrilyn Kenyon,"Invincible (Chronicles of Nick, #2)",fiction | young-adult | fantasy | paranormal | romance,6918,http://books.google.com/books/content?id=TJbQAgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2011,4.27
George Carlin,Napalm and Silly Putty,classics | humor | nonfiction,6919,http://books.google.com/books/content?id=FNOazgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,4.12
Bill Watterson,The Indispensable Calvin and Hobbes,graphic-novels | humor | fiction | comics,6920,http://books.google.com/books/content?id=M2lHPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1992,4.73
Firoozeh Dumas,Funny in Farsi: A Memoir of Growing Up Iranian in America,memoir | humor | nonfiction | biography,6921,https://images.gr-assets.com/books/1411923160m/46349.jpg,2004,3.76
"J.D. Robb, Susan Ericksen","Witness in Death (In Death, #10)",fiction | suspense | mystery | thriller | romance | science-fiction | crime,6923,https://images.gr-assets.com/books/1368396677m/213975.jpg,2004,4.3
Gene Wolfe,The Shadow of the Torturer (The Book of the New Sun #1),science-fiction | fiction | fantasy,6924,https://images.gr-assets.com/books/1329650008m/60211.jpg,1984,3.8
A.S. King,Ask the Passengers,fiction | young-adult | lgbt | contemporary | romance,6925,https://images.gr-assets.com/books/1371850438m/13069935.jpg,2012,3.88
Georgette Heyer,The Grand Sophy,fiction | classics | romance | historical-fiction | humor,6927,https://images.gr-assets.com/books/1414731822m/261689.jpg,2004,4.16
Friedrich A. Hayek,The Road to Serfdom,philosophy | history | nonfiction | classics | business,6928,https://images.gr-assets.com/books/1327787673m/299215.jpg,1994,4.18
Diana Gabaldon,"Lord John and the Brotherhood of the Blade  (Lord John Grey, #2)",fiction | mystery | fantasy | romance | historical-fiction,6931,http://books.google.com/books/content?id=V-VlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,3.86
Norman Mailer,The Executioner's Song,history | nonfiction | mystery | classics | crime | biography,6932,https://images.gr-assets.com/books/1325755176m/12468.jpg,1998,4.07
Robert Crais,"Suspect (Scott James and Maggie, #1)",fiction | suspense | mystery | crime | thriller,6933,https://images.gr-assets.com/books/1345131356m/15755201.jpg,2013,4.14
Toni Morrison,Tar Baby,classics | contemporary | fiction,6934,http://books.google.com/books/content?id=5xwgAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.91
William Pène du Bois,The Twenty-One Balloons,fiction | young-adult | classics | fantasy | historical-fiction,6935,http://books.google.com/books/content?id=6Ra1mGtNbm0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1986,3.96
Cathy Glass,Damaged: The Heartbreaking True Story of a Forgotten Child,psychology | memoir | nonfiction | biography,6939,http://books.google.com/books/content?id=s-7MsHN7Qa4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,4.2
Robert Dugoni,"Her Final Breath (Tracy Crosswhite, #2)",fiction | suspense | mystery | contemporary | crime | thriller,6940,https://images.gr-assets.com/books/1430746517m/24937499.jpg,2015,4.27
Judith McNaught,"Something Wonderful (Sequels, #2)",historical-fiction | fiction | chick-lit | romance,6941,https://images.gr-assets.com/books/1435634530m/129616.jpg,1991,4.33
Tom Wolfe,A Man in Full,classics | contemporary | fiction | philosophy,6944,https://images.gr-assets.com/books/1320472513m/86172.jpg,2001,3.8
Joanna Weaver,Having a Mary Heart in a Martha World: Finding Intimacy With God in the Busyness of Life,spirituality | christian | religion | nonfiction,6945,https://images.gr-assets.com/books/1341472478m/42631.jpg,2000,4.16
Leslye Walton,The Strange and Beautiful Sorrows of Ava Lavender,fiction | young-adult | contemporary | fantasy | paranormal | romance | historical-fiction,6947,https://images.gr-assets.com/books/1397110326m/18166936.jpg,2014,4.12
Nalini Singh,"Archangel's Consort (Guild Hunter, #3)",fiction | fantasy | paranormal | romance,6950,http://books.google.com/books/content?id=8OOYQQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2011,4.24
Anna Lee Waldo,Sacajawea (Lewis and Clark Expedition),classics | historical-fiction | fiction,6951,https://images.gr-assets.com/books/1315509057m/264778.jpg,1984,4.23
Gemma Malley,"The Declaration (The Declaration, #1)",fiction | young-adult | fantasy | romance | science-fiction,6952,https://images.gr-assets.com/books/1317067021m/1722717.jpg,2007,3.71
Richard Ford,Independence Day,classics | contemporary | fiction,6954,http://books.google.com/books/content?id=27d8PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.86
Obert Skye,"Leven Thumps and the Gateway to Foo (Leven Thumps, #1)",fiction | fantasy | young-adult,6956,http://books.google.com/books/content?id=VP9PAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.71
Kristen Ashley,"Creed (Unfinished Hero, #2)",suspense | erotica | contemporary | romance,6960,https://images.gr-assets.com/books/1347468402m/13640229.jpg,2012,4.17
Ted Dekker,Blink,christian | fiction | suspense | mystery | fantasy | romance | science-fiction | thriller,6961,http://books.google.com/books/content?id=ppIGVtoUkAgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,4.17
Daniel Silva,"The Black Widow (Gabriel Allon, #16)",fiction | suspense | mystery | crime | thriller,6962,https://images.gr-assets.com/books/1460313822m/27213121.jpg,2016,4.34
Amanda Hocking,Wake (Watersong #1),fiction | young-adult | fantasy | paranormal | romance,6964,https://images.gr-assets.com/books/1344231690m/10586539.jpg,2012,3.7
Simon Singh,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography,history | nonfiction | science,6966,https://images.gr-assets.com/books/1403181687m/17994.jpg,2000,4.28
Karen Chance,"Touch the Dark (Cassandra Palmer, #1)",fantasy | paranormal | romance,6967,https://images.gr-assets.com/books/1307391100m/67513.jpg,2007,3.7
Dan Simmons,Carrion Comfort,fiction | horror | suspense | fantasy | paranormal | science-fiction | historical-fiction | thriller,6968,http://books.google.com/books/content?id=37wWp0ENPXgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1990,3.89
Karen Marie Moning,"The Highlander's Touch (Highlander, #3)",historical-fiction | fantasy | paranormal | romance,6970,https://images.gr-assets.com/books/1257330461m/815150.jpg,2007,4.15
Avi,"The Cross of Lead (Crispin, #1)",historical-fiction | fiction | fantasy | young-adult,6972,http://books.google.com/books/content?id=wKu_EsKpU5IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.59
Piers Anthony,"Wielding a Red Sword (Incarnations of Immortality, #4)",science-fiction | fiction | fantasy | paranormal,6973,http://books.google.com/books/content?id=_JQLDmb4kmsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1987,3.93
Kylie Scott,"Deep (Stage Dive, #4)",fiction | erotica | music | contemporary | romance | humor,6974,https://images.gr-assets.com/books/1397676461m/18461986.jpg,2015,4.09
Jeffrey Archer,Honor Among Thieves,fiction | suspense | mystery | contemporary | crime | historical-fiction | thriller,6975,https://images.gr-assets.com/books/1316131242m/79006.jpg,2004,3.82
"J. Michael Straczynski, Shane Davis, Sandra Hope, Barbara Ciardo, Rob Leigh","Superman: Earth One, Volume 1",fiction | comics | fantasy | graphic-novels | science-fiction,6976,https://images.gr-assets.com/books/1320538241m/7657484.jpg,2010,3.9
Cassandra Clare,The Mortal Instruments (The Mortal Instruments #1-4),fiction | young-adult | fantasy | paranormal | romance,6977,https://images.gr-assets.com/books/1313073526m/11106458.jpg,2011,4.59
"John Foxe, W. Grinton Berry",Foxe's Book of Martyrs,christian | religion | history | nonfiction | classics | biography,6978,http://books.google.com/books/content?id=4zTKdoyyPWgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,4.25
Rachel Gibson,"See Jane Score (Chinooks Hockey Team, #2)",fiction | contemporary | chick-lit | romance | humor | sports,6979,https://images.gr-assets.com/books/1330265531m/60223.jpg,2003,4.06
Michael Dorris,A Yellow Raft in Blue Water,fiction | young-adult | classics | contemporary | historical-fiction,6980,http://books.google.com/books/content?id=g1oapUJjHiYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.84
Seanan McGuire,"Rosemary and Rue (October Daye, #1)",fiction | fantasy | paranormal | mystery,6981,http://books.google.com/books/content?id=ZVchswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2009,3.74
Robert Lynn Asprin,"Another Fine Myth (Myth Adventures, #1)",fiction | young-adult | fantasy | science-fiction | humor,6982,http://books.google.com/books/content?id=FMfSAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4.03
Catherine Fisher,"Sapphique (Incarceron, #2)",fiction | young-adult | steampunk | fantasy | science-fiction,6985,https://images.gr-assets.com/books/1327885488m/4499214.jpg,2008,3.7
Tess Gerritsen,Harvest,fiction | suspense | mystery | crime | thriller,6987,http://books.google.com/books/content?id=IOtAGNqs5mEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1997,4.09
Mark Bittman,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,nonfiction | cookbooks,6988,http://books.google.com/books/content?id=9tjZwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,4.08
Sandy   Hall,A Little Something Different,fiction | young-adult | contemporary | chick-lit | romance,6989,https://images.gr-assets.com/books/1396394307m/20801166.jpg,2014,3.65
John Verdon,"Think of a Number (Dave Gurney, #1)",fiction | suspense | mystery | contemporary | crime | thriller,6992,http://books.google.com/books/content?id=MYeQObzEF5cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2010,3.83
Lang Leav,Lullabies,poetry | fiction | young-adult | contemporary | romance,6993,https://images.gr-assets.com/books/1404192714m/22151696.jpg,2014,4.05
Nora Roberts,Birthright,fiction | suspense | mystery | contemporary | romance | chick-lit | crime | thriller,6994,https://images.gr-assets.com/books/1309282307m/114203.jpg,2004,3.99
Mark Kurlansky,Cod: A Biography of the Fish that Changed the World,history | nonfiction | science,6996,https://images.gr-assets.com/books/1356452461m/64895.jpg,1999,3.92
Brian Greene,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,philosophy | nonfiction | science,6997,https://images.gr-assets.com/books/1320431300m/8167094.jpg,2011,4.05
"Graham Greene, J.M. Coetzee",Brighton Rock,fiction | mystery | classics | crime | thriller,6999,https://images.gr-assets.com/books/1337363402m/48862.jpg,2004,3.72
"Greg Mortenson, Khaled Hosseini","Stones Into Schools: Promoting Peace With Books, Not Bombs, in Afghanistan and Pakistan",memoir | history | nonfiction | travel | biography,7001,https://images.gr-assets.com/books/1260845553m/6452760.jpg,2009,3.86
Toni Morrison,A Mercy,classics | historical-fiction | fiction,7002,http://books.google.com/books/content?id=NyZMngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2008,3.65
Kristen Ashley,"Rock Chick Redemption (Rock Chick, #3)",fiction | suspense | contemporary | chick-lit | romance | humor,7005,https://images.gr-assets.com/books/1409609236m/9799572.jpg,2010,4.43
George Saunders,Pastoralia,humor | science-fiction | contemporary | fiction,7008,https://images.gr-assets.com/books/1348067120m/14295.jpg,2001,4.11
"Robert Kirkman, Charlie Adlard, Cliff Rathburn","The Walking Dead, Vol. 07: The Calm Before",fiction | comics | horror | graphic-novels | science-fiction,7010,https://images.gr-assets.com/books/1289097173m/1085771.jpg,2017,4.27
Robert A. Heinlein,Methuselah's Children,classics | science-fiction | fiction | fantasy,7012,https://images.gr-assets.com/books/1253209003m/175319.jpg,1986,3.98
Lauren Oliver,"Hana (Delirium, #1.5)",fiction | young-adult | fantasy | romance | science-fiction,7013,https://images.gr-assets.com/books/1324106918m/12663646.jpg,2012,3.63
"Garth Ennis, Steve Dillon, John McCrea","Preacher, Volume 8: All Hell's a-Coming",fiction | comics | horror | religion | fantasy | graphic-novels,7014,https://images.gr-assets.com/books/1309916812m/102955.jpg,2000,4.33
Peter H. Reynolds,The Dot,art | fiction,7019,https://images.gr-assets.com/books/1363702319m/825377.jpg,2003,4.26
Shannon Hale,"Forest Born (The Books of Bayern, #4)",fiction | fantasy | young-adult | romance,7020,http://books.google.com/books/content?id=dlSgAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2009,4.01
Clive Barker,The Damnation Game,fiction | horror | fantasy | paranormal | thriller,7021,http://books.google.com/books/content?id=uKYOAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.82
Kate Brian,"Private (Private, #1)",fiction | young-adult | mystery | contemporary | chick-lit | romance,7023,https://images.gr-assets.com/books/1331126301m/381489.jpg,2006,3.81
Danielle Steel,Sisters,contemporary | fiction | chick-lit | romance,7025,http://books.google.com/books/content?id=c_VlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,3.81
"William Gibson, Bruce Sterling",The Difference Engine ,fiction | steampunk | fantasy | science-fiction | historical-fiction,7026,https://images.gr-assets.com/books/1327891675m/337116.jpg,1992,3.41
"Clayton M. Christensen, James Allworth, Karen Dillon",How Will You Measure Your Life?,business | philosophy | psychology | nonfiction,7028,http://books.google.com/books/content?id=lTOmLQYDxrYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2012,4.06
Jon Klassen,I Want My Hat Back,humor | fiction | fantasy,7029,https://images.gr-assets.com/books/1327888784m/11233988.jpg,2011,4.39
Corban Addison,A Walk Across the Sun,historical-fiction | contemporary | fiction | thriller,7034,https://images.gr-assets.com/books/1328767745m/11469379.jpg,2012,4.13
Alastair Reynolds,House of Suns,science-fiction | fiction | fantasy | mystery,7035,https://images.gr-assets.com/books/1447892903m/1126719.jpg,2010,4.19
Bella Forrest,"A Shadow of Light (A Shade of Vampire, #4)",fiction | young-adult | fantasy | paranormal | romance,7036,http://books.google.com/books/content?id=9sbGswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2013,4.1
John Steakley,Armor,science-fiction | fiction | fantasy,7038,https://images.gr-assets.com/books/1465894856m/102327.jpg,1984,4.12
"Astrid Lindgren, Ilon Wikland, Jill M. Morgan",The Brothers Lionheart,classics | fiction | fantasy | young-adult,7039,http://books.google.com/books/content?id=z2QJAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,4.35
"J.D. Robb, Susan Ericksen","Loyalty in Death (In Death, #9)",fiction | suspense | mystery | thriller | romance | science-fiction | crime,7041,https://images.gr-assets.com/books/1458243301m/268598.jpg,2004,4.3
Jojo Moyes,The Ship of Brides,historical-fiction | fiction | chick-lit | romance,7044,http://books.google.com/books/content?id=JxmQQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,3.74
"Jacqueline Wilson, Nick Sharratt",The Story of Tracy Beaker,fiction | young-adult | classics | contemporary | humor,7045,https://images.gr-assets.com/books/1320527485m/462684.jpg,2006,3.69
Evan Wright,"Generation Kill: Devil Dogs, Iceman, Captain America, and the New Face of American War",memoir | history | nonfiction | contemporary | biography,7046,http://books.google.com/books/content?id=QHW4jwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4.25
Hope Jahren,Lab Girl,memoir | nonfiction | science | biography,7049,https://images.gr-assets.com/books/1441826687m/25733983.jpg,2016,4.04
Derek Landy,"Playing with Fire (Skulduggery Pleasant, #2)",fiction | young-adult | mystery | fantasy | paranormal | humor,7050,http://books.google.com/books/content?id=nvvFdFitTWwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2008,4.31
Laurelin Paige,"Forever with You (Fixed, #3)",fiction | erotica | contemporary | chick-lit | romance,7051,https://images.gr-assets.com/books/1386618209m/18138755.jpg,2014,4.33
Patricia Gaffney,The Saving Graces,contemporary | fiction | chick-lit | romance,7052,http://books.google.com/books/content?id=U5-wf6yeIPIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.78
Darren Shan,"Sons of Destiny (Cirque Du Freak, #12)",fiction | young-adult | horror | fantasy | paranormal,7054,https://images.gr-assets.com/books/1344270002m/8948.jpg,2006,4.22
Peter Shaffer,Amadeus,classics | historical-fiction | fiction | music,7055,http://books.google.com/books/content?id=rber8kEuFlgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4.2
Emmy Laybourne,"Monument 14 (Monument 14, #1)",science-fiction | fiction | fantasy | young-adult,7057,https://images.gr-assets.com/books/1337779838m/12753231.jpg,2012,3.89
Jude Deveraux,"The Black Lyon (Montgomery/Taggert, #1)",historical-fiction | fiction | chick-lit | romance,7058,http://books.google.com/books/content?id=LtTVwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,3.99
Martha Stewart,Everyday Food: Great Food Fast,nonfiction | cookbooks,7060,https://images.gr-assets.com/books/1320479731m/335459.jpg,2007,3.93
Christina Lauren,"Beautiful Bombshell (Beautiful Bastard, #2.5)",erotica | contemporary | chick-lit | romance | humor,7061,https://images.gr-assets.com/books/1373436923m/17831617.jpg,2013,4.06
Teri Terry,"Slated (Slated, #1)",fiction | young-adult | mystery | fantasy | romance | science-fiction | thriller,7062,https://images.gr-assets.com/books/1453582609m/12743472.jpg,2012,4.07
Christine Feehan,"Dark Gold (Dark, #3)",fiction | fantasy | paranormal | romance,7064,http://books.google.com/books/content?id=XUD3AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,4.16
"Jack London, Andrew Sinclair",Martin Eden,classics | historical-fiction | fiction,7068,https://images.gr-assets.com/books/1344411175m/929782.jpg,1994,4.39
Conn Iggulden,"Genghis: Lords of the Bow (Conqueror, #2)",historical-fiction | fiction | fantasy,7070,http://books.google.com/books/content?id=8CofAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2008,4.31
Brittainy C. Cherry,Loving Mr. Daniels,fiction | young-adult | music | contemporary | romance,7073,https://images.gr-assets.com/books/1392378701m/20348781.jpg,2014,4.28
"William Shakespeare, David Scott Kastan","King Henry IV, Part 1 (Wars of the Roses, #2)",classics | historical-fiction | poetry | fiction,7074,http://books.google.com/books/content?id=ZCdaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.81
"Jinsei Kataoka, Kazuma Kondou","Deadman Wonderland, Volume 1 (Deadman Wonderland, #1)",fiction | comics | horror | fantasy | manga | graphic-novels | science-fiction,7076,https://images.gr-assets.com/books/1446490168m/6606855.jpg,2010,4.2
John Updike,Rabbit at Rest (Rabbit Angstrom #4),classics | contemporary | fiction,7079,https://images.gr-assets.com/books/1320394471m/11666.jpg,1996,3.96
Diana Wynne Jones,"The Lives of Christopher Chant (Chrestomanci, #2)",fiction | fantasy | young-adult,7081,https://images.gr-assets.com/books/1356549015m/519933.jpg,1998,4.22
George R.R. Martin,Fevre Dream,fiction | horror | fantasy | paranormal | historical-fiction,7082,http://books.google.com/books/content?id=3kiYmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.85
Tara Sivec,"Futures and Frosting (Chocolate Lovers, #2)",fiction | erotica | contemporary | chick-lit | romance | humor,7085,https://images.gr-assets.com/books/1344367548m/15769463.jpg,2012,4.28
"Thomas Paine, Sidney Hook, Jack Fruchtman Jr.","Common Sense, The Rights of Man and Other Essential Writings",philosophy | science | history | nonfiction | classics,7086,https://images.gr-assets.com/books/1309203355m/99955.jpg,2003,4.12
Ian Fleming,"Goldfinger (James Bond, #7)",fiction | mystery | classics | crime | thriller,7089,http://books.google.com/books/content?id=Z79ZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.8
Richard Paul Evans,"Rise of the Elgen (Michael Vey, #2)",fiction | young-adult | fantasy | science-fiction | thriller,7091,https://images.gr-assets.com/books/1332381957m/12988089.jpg,2012,4.29
Clive Barker,Cabal,thriller | fiction | fantasy | horror,7092,https://images.gr-assets.com/books/1405259936m/103035.jpg,2001,3.92
Tom Perrotta,The Abstinence Teacher,religion | contemporary | fiction,7093,https://images.gr-assets.com/books/1320459201m/347143.jpg,2007,3.24
"Cassandra Clare, Sarah Rees Brennan","Welcome to Shadowhunter Academy (Tales from the Shadowhunter Academy, #1)",fiction | fantasy | paranormal | young-adult,7097,https://images.gr-assets.com/books/1423801226m/22428828.jpg,2015,4.1
J.M. Darhower,"Sempre (Sempre, #1)",young-adult | suspense | mystery | contemporary | romance | crime,7100,https://images.gr-assets.com/books/1340797919m/13111733.jpg,2014,4.21
Ilona Andrews,"Magic Shifts (Kate Daniels, #8)",fiction | fantasy | paranormal | romance,7101,https://images.gr-assets.com/books/1414091260m/17333171.jpg,2015,4.47
Susanna Kearsley,Mariana,fiction | mystery | fantasy | paranormal | romance | historical-fiction,7102,https://images.gr-assets.com/books/1330496361m/961833.jpg,1995,4.06
"Roald Dahl, Quentin Blake",Going Solo,classics | memoir | nonfiction | biography,7103,http://books.google.com/books/content?id=bnu8QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4.04
"Sara Pennypacker, Marla Frazee","Clementine (Clementine, #1)",humor | contemporary | fiction,7104,http://books.google.com/books/content?id=pnXhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.9
Daniel Abraham,"The Dragon's Path (The Dagger and the Coin, #1)",science-fiction | fiction | fantasy,7105,https://images.gr-assets.com/books/1292362307m/8752885.jpg,2011,3.78
"T.S. Eliot, Edward Gorey",Old Possum's Book of Practical Cats,classics | humor | fiction | poetry,7106,https://images.gr-assets.com/books/1327882662m/402128.jpg,1982,4.09
Cassie Dandridge Selleck,The Pecan Man,historical-fiction | fiction | mystery,7108,http://books.google.com/books/content?id=LLC9uQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2012,4.07
Sherrilyn Kenyon,One Silent Night (Dark-Hunter #15),fantasy | paranormal | romance,7112,http://books.google.com/books/content?id=BSTbAgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2008,4.13
