user_id,book_id
22534,649
27663,8916
16309,60
10087,559
25048,30
19948,1801
13878,127
27125,557
27125,212
27808,457
27808,726
27808,905
27808,4261
27808,3232
27816,701
27816,718
27816,5915
27816,6481
22487,816
27816,3868
27816,2366
27816,3388
27816,597
27816,592
27816,576
27816,212
27816,426
27816,2903
27816,1393
27816,2809
27099,5766
12395,3727
12395,8695
12395,59
12395,210
27838,2757
27838,1689
27838,144
27838,482
27838,127
27838,1060
27838,1710
27838,211
27838,690
27838,659
26665,3134
26665,6682
27808,45
27900,3459
27900,804
27816,3076
6006,2476
6006,1833
13878,883
4440,522
26753,1698
27975,144
27975,208
27975,408
19948,2860
27997,534
27997,1096
27997,9737
27997,7522
27997,3597
27997,360
27997,442
27997,4881
27809,337
27809,173
28057,3085
28057,38
28057,22
28057,136
28057,45
28057,31
28057,196
28057,338
28057,1405
28057,89
28057,360
28057,104
28057,42
28057,54
28057,820
28057,1441
28057,924
28057,72
28057,1582
28057,2476
28057,67
28057,897
28057,488
27808,2822
27808,1361
27663,314
27663,300
27663,22
27808,501
27808,1024
27808,902
27808,222
27808,3705
27991,176
27991,1247
27991,270
27991,1
27991,488
21621,645
27045,2154
14817,9
27448,124
27809,951
27099,3134
28219,1088
28219,186
28219,273
28219,901
28219,1
28219,31
28179,8479
28219,1073
28219,118
4575,139
4575,185
4575,421
4575,802
4575,901
4575,4347
4575,265
4575,300
27460,2664
27460,6283
28219,122
28219,825
28219,2757
28219,482
28219,208
28219,3335
28219,128
19948,4216
28301,9
28301,473
28301,802
19724,30
3757,53
3757,3439
3757,1753
3757,379
16858,7947
28396,1030
28396,304
28396,3460
28396,6644
28396,7453
28416,9861
28419,4454
28419,1848
28057,102
28057,180
28416,208
13134,93
13134,968
13134,325
13134,762
13134,625
28396,95
28396,119
28396,769
28396,306
28458,3102
28458,2854
28458,216
28458,148
28458,53
28458,122
28458,60
28458,1909
28458,1300
28458,195
28458,692
28469,9615
28469,4296
28469,540
28469,38
28469,7714
28469,697
28469,482
28469,1587
28469,6682
28469,2133
28469,7978
28469,1471
28469,5454
28469,7609
28469,1565
28469,2967
28469,1114
28469,2994
28469,3143
28469,3557
28469,901
28469,8127
28469,5251
28469,659
28469,316
28469,2268
21106,7779
16541,819
22164,421
25678,110
28414,93
28414,45
23172,2831
28414,321
28414,22
28414,2716
28531,122
28531,106
28531,450
28469,7762
28469,1712
28469,2598
28540,111
28541,185
28540,231
28540,195
28531,2413
28414,406
28414,144
27809,340
27809,6279
28616,6945
28616,16
28681,6804
28681,968
28694,895
28694,9100
28694,3574
28694,9107
28616,94
25087,3349
27125,1081
3502,2496
3502,1154
3502,985
20243,1949
28739,40
28739,741
28739,1159
28739,8528
28739,4036
28739,45
28739,312
28739,556
28739,1288
28739,2637
6006,1081
28739,3684
28739,1864
28767,2005
28767,1675
28767,1051
28767,1640
28767,3878
28767,2334
28616,238
6658,802
6658,7285
3362,3442
28803,872
28803,7138
17928,231
17928,674
28824,837
28831,2766
28831,8701
28831,5019
28831,408
28831,8416
28831,2498
28863,67
28863,11
28863,819
28863,1050
28459,1451
28459,535
28459,522
6915,185
6915,8124
28945,1515
28945,2967
28945,2844
28945,299
28945,2044
28945,4850
28945,5059
28945,3951
28945,9246
28945,493
28945,2263
28945,362
28945,6617
28945,3582
28943,649
28943,485
28943,584
28943,1030
28943,1660
28943,312
28531,4639
28882,1090
28882,5254
28943,745
28943,2304
28943,561
28863,473
28863,2211
28863,1755
28863,242
28863,765
28863,4996
28863,2920
28863,1448
28863,2989
21215,924
21215,38
21215,64
21215,167
21215,6884
21215,409
21215,9542
21215,3352
21215,1060
28179,1015
29008,697
29008,11
29008,46
27816,1477
29008,2943
29008,1164
29008,273
29008,396
29008,1672
28681,4727
28863,6884
25678,135
9089,1546
9089,3818
9089,562
9089,2755
9089,283
9089,1153
11691,6863
26985,1758
29132,5765
29132,2928
28414,1439
29143,6474
29143,8289
29143,4996
19724,505
5357,1252
6808,4095
4061,195
29143,6503
29143,387
29143,290
26473,2958
26473,984
26473,6863
9357,9966
9357,5054
21975,535
29143,48
29143,257
29143,518
13361,4704
13361,1494
13361,1317
14901,1087
10691,857
29353,173
21877,654
4061,291
4061,385
28616,436
25521,226
14936,2713
1393,1815
1393,824
29463,2943
22625,745
29489,313
29489,754
29489,4704
22497,333
22115,750
28179,3650
28179,216
25616,1517
16858,68
24598,1466
26729,1370
29572,4432
29572,4827
29572,299
29572,39
29572,502
29572,1403
29572,787
29572,569
29572,9115
23594,887
25339,119
25339,1949
25339,1204
25339,273
25339,148
25339,906
25339,47
25339,451
25339,174
25339,9113
25339,733
25339,440
25339,265
25339,1381
25339,986
25339,982
26985,5134
27579,8261
24598,2133
29627,9
29627,26
29627,145
29627,14
29627,1581
29627,9144
29633,291
29633,763
29633,8039
29633,522
29633,467
29633,2449
29633,906
29633,436
29633,5191
29633,2496
29633,396
29633,1758
29633,208
29633,800
29633,771
29633,5068
29633,1272
29633,1252
29633,366
29633,1791
29633,869
29353,1270
29353,3397
29644,175
29644,4161
29463,1012
28739,850
28313,869
28313,2147
28313,1867
28313,1856
28313,2233
28313,47
28313,4161
21823,417
21823,982
21823,2027
5624,241
25521,5128
25872,5688
25872,5766
29688,272
29688,261
29688,46
29688,13
29688,3699
29688,547
29688,66
29688,65
29688,792
29688,8916
29688,3934
29687,147
29687,74
29688,298
29688,899
29688,715
29688,959
29688,1120
29688,769
29688,5
29688,808
29688,802
15791,2499
15791,6909
15791,249
15791,557
15791,291
15791,231
15791,1439
15791,3322
15791,4519
15791,9621
15791,217
29687,1839
15791,688
15791,8396
29687,969
29687,3335
15791,605
29687,4100
21823,2898
29732,538
29732,9291
29732,1035
29732,4694
29732,256
29732,9107
29732,1595
29687,638
29732,57
29732,1814
29732,98
29732,140
29732,4186
8909,1190
8909,467
11691,258
29143,2661
29143,4079
29143,1080
29143,1919
29143,9163
29143,3555
29143,4848
28459,3374
28531,1833
29574,5177
3465,4005
3465,1599
3465,508
3465,3835
3465,2856
20243,6012
3465,8235
3502,4367
29845,184
29845,3460
29845,3306
11031,587
11031,924
11031,127
11031,8902
11031,788
29845,677
29819,5256
24011,4539
29819,522
29819,3416
13878,3675
13878,2553
1429,6047
29900,924
29900,2133
29900,2598
29900,482
29900,5191
29900,586
29900,1156
29900,1331
29900,1839
29900,9107
29900,4148
7,215
7,1322
21851,47
28616,8188
28057,3566
907,649
24990,327
28057,739
28057,704
28057,2875
28057,2027
25872,7498
25872,3737
3502,3059
17329,758
29503,2589
29503,2378
29503,150
29503,445
29503,482
29503,3386
29503,3905
29503,5080
29503,9113
29503,231
29503,106
29503,2675
29503,1922
28057,1957
20032,2064
30160,115
30160,350
30160,984
30160,48
30160,65
30160,4639
30160,1090
30160,130
30160,1403
30160,4827
30160,2948
30160,3650
30160,2288
30160,1584
17928,2436
17928,2575
17928,8094
24903,238
24903,3400
24903,4996
24903,3311
24903,1515
24903,511
24903,2270
24903,6376
24903,791
24903,1718
24903,2054
24903,3158
24903,5324
24903,6181
24903,6392
24903,6970
24903,5912
24903,7346
30180,225
30180,191
29765,2424
30180,374
15082,190
15082,272
15082,538
15082,39
15082,109
15082,300
30186,4368
30186,4129
30186,231
15082,45
30186,1378
8641,586
30186,5596
30186,4435
30186,1190
30186,771
22572,8613
22572,1111
22572,6644
22572,9102
22572,185
22572,47
22572,385
22572,1268
30186,6760
27031,6878
23839,398
23839,820
23839,1701
23839,3010
28616,255
28616,6364
21230,282
30236,5301
30236,16
30236,3080
30236,95
30236,317
30236,1186
30236,664
30236,1088
16285,67
30233,3613
21487,5162
21487,2670
30259,1419
30259,5685
26053,4692
27011,3781
27125,1012
27031,6871
27031,2105
27031,2258
27031,3317
30283,9134
30283,3423
30283,791
30283,4887
30283,4402
30290,113
30290,46
30290,1133
30290,67
30290,3737
30290,374
30290,2627
30290,3830
30290,2729
30290,9784
30290,276
30290,5685
30290,5004
30290,1296
30290,3668
30300,342
30300,174
30300,31
30300,6661
30300,16
30300,2412
5624,329
5624,3872
30304,2948
30304,3136
24609,39
24609,424
24609,1926
24609,881
28616,40
11678,172
30329,848
13035,6000
30329,2108
30329,67
30329,261
30329,1083
30329,1384
26729,3504
26729,1439
20737,7335
20737,3523
20737,97
21621,1986
30180,2833
19990,1798
19990,342
10691,4051
30411,395
30411,80
30411,355
9969,44
27279,538
4735,1502
24609,21
24609,24
24609,33
24609,47
26097,4539
17559,5933
17559,2304
29008,797
29008,1334
29008,1216
29008,101
29008,5297
28057,4467
30513,4844
30513,817
30513,7020
11493,870
11493,1195
8641,5564
3757,139
19926,512
19926,2144
19926,3642
13743,850
13743,1334
13743,313
13743,9880
30681,68
30681,64
30681,7860
30681,39
30681,46
30681,5721
30681,3819
30681,4889
13003,2890
13003,6277
13003,8541
13003,7180
13003,9981
30300,792
28531,47
13878,637
13878,1980
13878,5341
30739,45
30739,87
30739,40
30739,3696
30739,1168
30739,93
30467,231
30467,217
30467,687
30467,374
30467,870
30467,3683
30467,969
30467,2272
30467,48
30467,58
30467,6754
30467,1077
30467,6012
30467,961
30467,559
30467,1135
30467,16
30467,467
30467,1202
10691,482
30467,329
30467,3618
30467,745
30467,342
30467,795
30467,1873
30467,190
30467,2742
3757,440
3757,994
3757,94
3757,7657
15082,185
30794,6202
30794,2897
30833,2349
30833,2047
30833,1051
30833,3313
30833,930
30821,31
30821,10
30821,499
30821,233
30821,984
30821,5437
30821,172
30821,682
30821,408
30821,6064
30871,1670
30871,6882
30871,6605
30871,8644
8565,3308
30879,1441
25521,6379
30794,2199
30794,2361
30953,2263
30953,3061
30953,8120
30953,3951
30953,3552
30953,6173
30953,6863
30953,5783
30879,3104
17290,4412
17290,4467
17290,1610
17290,342
17290,333
17290,231
17290,190
17290,1035
13878,1030
13878,8163
30990,7264
30990,1591
30990,225
30990,65
30990,6471
30990,14
13743,1441
31001,467
13743,94
13743,148
17290,1300
17290,6024
17290,3427
17290,3946
17290,7138
20740,1990
20740,7478
29572,2525
29572,6851
21215,4697
21215,6242
21215,1195
17290,30
31093,1378
31093,4292
31093,754
31093,2247
31093,5915
31093,984
31093,819
31093,2967
31093,6335
31093,3941
6867,4539
5944,537
5944,2866
5944,850
17290,313
11957,313
11957,3861
10760,7458
21842,1335
21621,2005
21621,313
21621,5127
21621,1334
13745,2450
28179,689
28179,1268
20740,1024
31159,9539
31159,2871
31159,3941
8060,421
8060,924
1037,895
21543,706
2077,4145
23185,137
20076,275
16573,3508
16573,1055
16573,2440
26750,7243
31294,1047
31294,4407
31294,7685
31294,2569
31294,4845
31294,185
31294,379
31294,4792
31294,2514
31294,3248
31294,2766
6915,1094
29240,5688
31354,3568
31354,1978
31354,1152
13962,1670
13962,55
13962,58
13962,57
13962,71
13962,1152
27027,7848
27027,870
27027,2664
27027,850
27027,4767
27027,5851
31474,701
31474,3916
31474,6438
31474,7262
31474,233
31474,7662
31474,1569
31474,1910
31474,1887
31474,1953
31474,7829
31474,1629
31474,6951
31474,7357
31474,273
31474,3171
17290,682
31503,2174
31503,870
31503,690
31503,3572
31503,878
31503,186
31503,304
31503,997
31503,55
31503,48
31503,1386
31503,4810
31503,6430
31503,1354
31503,848
31503,8016
29633,745
15791,978
7005,870
31536,45
14654,190
14654,128
14654,342
14654,745
14654,2575
31474,526
31655,4694
31655,7034
31655,745
31655,126
31655,1199
31655,249
6132,3337
23711,6474
16843,2097
31729,234
31729,300
31655,874
29388,2777
29388,342
29388,30
29388,216
29388,1471
29388,9399
29388,657
29388,217
29388,4050
29388,6
29388,20
29388,687
29388,68
29388,467
29388,139
27920,5734
1041,850
1041,7907
1041,5605
31760,377
5944,6177
29388,366
29388,1976
29388,537
29388,984
29388,576
29388,3985
29388,62
29388,1597
13878,483
31852,144
31852,216
31852,948
29388,1392
25931,771
28219,1790
28219,56
28219,325
28219,249
28219,73
28219,7478
1041,742
18670,417
18670,523
18670,2544
18670,342
18670,5326
18670,1529
18670,379
18670,755
18670,584
18670,1089
18670,1322
18670,2854
18670,5950
18670,1032
18670,2035
18670,6816
18670,2923
18670,3036
18670,3883
18670,9253
18670,2579
18670,4686
18670,4216
2629,625
2629,2578
2629,522
2629,3504
2629,6954
2629,1011
2629,857
2629,1164
2629,3120
2629,426
2629,132
2629,270
2629,377
2629,174
2629,77
2629,333
31996,8974
31996,561
31996,7518
4934,54
32035,5047
32035,2953
32035,1136
32035,816
32035,365
32035,3603
32035,1142
32035,77
32035,282
32035,1583
32035,619
32035,3385
32035,6804
32035,2018
32041,745
32041,1162
32041,2579
32041,256
32041,342
32041,924
32041,697
32041,8196
18908,658
29644,8287
29644,314
29644,356
5764,3478
5764,3768
5764,8725
5764,5837
5764,9282
5764,7248
5764,9098
32055,1079
32055,1061
32055,2199
32088,3812
32088,1386
24683,3444
24683,2071
32139,440
32139,3541
32139,593
32139,1019
15837,1005
15837,2018
15837,523
15837,1214
15837,7275
32199,4117
32199,1020
32199,31
28313,1012
21543,289
21543,665
11122,567
30236,8658
28179,4685
32199,3172
28179,2133
30411,2464
30411,150
30411,557
30411,572
32139,1396
32139,7728
32139,3920
32139,4753
12974,1599
20466,6
12974,782
12974,8768
12974,7735
12974,816
12974,6050
12974,1361
12974,4368
12974,417
12974,870
12974,5634
12974,3782
12974,1478
12974,3097
12974,2372
12974,895
12974,92
29572,1517
32342,1216
32342,3790
25438,779
25438,1239
25438,3373
25438,825
25438,2322
25438,3505
25438,4570
25438,3581
5905,5236
18957,342
5905,2664
21106,697
29671,360
29671,2228
29671,1039
29671,1214
29671,4962
29671,2084
29671,390
29671,576
29671,185
29671,1074
32419,11
11226,7935
11226,421
11226,2018
11226,273
11226,11
32419,283
32419,73
5172,816
5172,2018
32419,426
32419,1307
32419,4949
32419,247
32419,2421
32419,412
32419,1384
32419,445
32419,312
32419,1030
32419,46
25030,115
25030,1162
25438,208
19510,2277
19510,2981
19510,3163
19510,3713
19510,3829
19510,3112
19510,4892
19510,4490
19510,5966
32305,117
32305,6
8449,1039
8449,516
30411,2479
8449,1384
8449,7592
8449,2713
8449,467
32490,3763
32490,246
32490,38
32490,22
32490,2175
32490,8655
32490,526
32490,4331
32490,6400
32490,5524
25521,6623
20729,3776
20729,1491
20729,273
20729,4329
31305,4334
14468,5320
14468,1073
13878,374
27809,1011
32592,7935
24990,6671
10727,2018
10727,993
10727,2350
13743,2350
11691,9749
11226,1323
11226,6725
32687,1910
32687,1695
32687,2078
32687,444
32687,356
32687,346
32687,456
32687,4003
32687,177
32687,173
32687,129
32687,824
32687,1454
32687,1253
32687,3402
32687,7829
32687,3344
32687,8361
32687,3080
32687,2158
32687,6430
32687,2877
32687,2380
32687,2076
32687,984
32687,427
32687,62
32687,789
32687,191
32687,365
32687,3995
32687,2805
32687,2448
32687,474
32687,34
32687,2646
31754,6471
32727,74
32727,216
4901,342
4901,522
32748,297
32748,4624
32759,83
32759,468
32759,174
32759,249
32759,70
32759,95
32759,97
32759,73
32759,212
32759,8902
8315,1790
32773,3973
32773,7
32773,6335
32773,7629
32773,1160
32773,67
32773,291
32773,1145
32773,381
32773,342
32773,8683
32773,1115
32773,1083
32052,1415
32803,438
32803,436
32803,1882
32803,4168
32803,6124
32803,2057
32803,6184
32803,1324
32803,711
32803,74
32809,2005
32809,1832
32809,234
32809,5251
32809,387
32809,515
32809,2482
32809,1050
32809,894
32809,273
21621,647
21621,694
21621,1268
25087,8046
26265,514
26265,1367
31305,6924
31305,2764
32773,775
32773,404
25687,6343
18620,271
26265,2199
26265,934
26265,1280
25687,607
32745,3407
2838,4039
2838,682
2838,1873
2838,4686
30411,1055
30411,85
30411,87
32952,5806
32727,388
32727,386
33037,421
33037,764
33065,3156
33065,3048
33069,360
33069,988
33069,111
33069,232
33069,960
33069,295
33075,216
33075,280
33075,166
33075,5570
33075,7143
33075,7469
33075,70
33075,4262
33075,342
33075,4161
33075,1241
33075,767
33075,2026
33075,9180
8572,172
14839,895
33127,45
3050,4981
27900,4161
32727,1720
32727,522
32727,473
32727,482
32727,5036
32727,2255
32727,272
33119,172
33119,255
29031,360
18670,258
33298,6
33298,338
33298,1954
33298,2841
33298,429
33298,1302
33298,3256
33298,258
33298,8916
33207,5341
33207,1090
33207,1584
24903,1487
24903,272
18908,250
33409,5531
16573,6892
6958,473
30411,325
30411,178
30411,323
33473,698
30561,505
30561,2931
33207,2397
33207,1679
33207,662
33207,2027
6683,301
6683,42
6683,1526
14411,3259
30561,3997
32803,7297
30467,698
16123,2206
16123,226
16123,5613
16123,574
14056,1035
14056,1620
14056,2544
14056,7086
14056,408
14056,74
33555,223
33556,1896
33556,639
33556,5069
33556,8111
33556,778
33556,1887
33556,1605
33556,651
33556,5872
33556,7829
33556,4003
33556,7212
33556,2481
33556,687
25438,9833
25438,5037
25438,5932
5905,359
5905,2067
26750,749
26320,6
14016,1502
33527,7561
33527,31
33527,94
5115,749
4427,5286
33633,1297
33633,203
33633,104
33633,516
30304,144
30304,968
26925,5236
32834,287
32834,134
32834,1745
32834,289
32834,698
32834,75
32834,170
32834,252
32834,340
32834,2088
32834,1494
32834,290
32834,221
32834,126
32834,78
32834,1592
32834,2640
10570,816
18957,291
18957,5518
33872,2831
33872,870
33872,6413
33872,779
33872,426
33872,148
33872,1757
33872,139
25030,644
32773,60
32773,3890
32773,8773
5905,2769
29463,1147
18670,1835
33948,87
33948,896
33948,6382
33948,67
33948,95
33948,79
33948,3790
33948,3775
33948,3021
19268,2088
21823,4634
21823,2210
33993,252
33993,1624
33993,3427
33993,7357
33993,3143
33993,6088
33993,1252
33993,2777
33993,3815
33993,441
33993,7770
26336,9634
26336,7013
26336,525
27809,471
27809,2716
33938,2664
33938,2284
33938,522
9830,68
12476,276
12476,149
12476,1892
34077,2524
34077,3686
34077,3322
34077,3727
34077,4148
34079,3472
34079,2601
34079,3237
34079,186
34079,1317
34079,268
34079,1195
34079,1845
34079,2854
34079,820
34079,323
34079,5358
34079,6184
34079,520
34079,638
34079,764
34079,1133
5076,1051
5076,625
5076,848
2066,5576
2066,1890
2066,45
2066,6
2066,182
34169,7247
34169,901
34169,1867
34169,70
34169,192
34169,5067
34169,1238
34169,5960
34169,6830
34147,4848
25379,3134
34169,7183
34169,613
34169,4113
34169,3206
34261,417
34261,2693
34261,948
34261,8814
34261,325
34261,1484
34261,3111
34261,8717
34261,457
34261,688
34261,1403
34261,2637
34261,252
34261,1881
34261,295
34261,8271
34261,747
34261,8617
21975,1334
29765,10
34169,1216
34147,2075
34147,4247
27934,93
27934,984
34169,375
34169,485
33938,1011
33938,410
33938,883
33938,9158
33938,7327
33938,3141
34315,896
34315,1405
34315,1050
34315,4776
34315,9086
2483,378
32376,2507
32376,3263
32376,3943
34347,490
33599,1858
18492,244
33119,291
23486,38
23486,167
23486,173
4735,473
4735,1325
4735,1911
4735,2207
4735,39
4735,110
4735,135
4735,165
4735,188
4735,280
4735,525
4735,1118
4735,6773
4735,1523
4735,3956
4061,180
34169,820
1294,6544
1294,342
1294,2349
30411,8508
28179,924
28179,2679
28179,1300
28179,4692
28179,6307
6360,1874
34404,265
19268,7275
23063,6773
33947,8816
31996,3650
34464,283
34418,45
34147,254
34147,202
34484,1195
34484,4635
34484,870
34484,190
34484,771
34484,1985
31276,6266
13962,2248
18908,1557
34418,236
25521,30
18100,7924
8570,130
8570,2374
8570,662
8570,3523
25616,113
25616,19
18316,126
18316,109
18316,89
18316,377
18316,1359
19850,4
34703,202
34703,389
34703,1147
34763,45
34763,7021
34763,340
34763,288
34763,295
34763,2059
34763,1733
24598,551
24598,1892
13878,1090
28616,1405
29240,4972
34418,8675
24990,9607
32088,1700
34347,114
30012,522
30012,182
30012,1
30012,20
30012,17
30012,1814
33069,95
9399,1766
34703,3383
25339,250
25339,1047
33599,224
25087,2572
34787,2661
34787,1392
34787,2498
34787,3683
34787,3207
34787,5784
34787,7917
33069,51
33069,182
33069,1964
33069,917
33069,290
33069,89
33069,4488
33069,6113
26018,822
34787,6750
34787,2500
15318,129
15007,1252
15007,1757
34838,1105
34838,1262
34838,2045
34838,2491
34838,2817
34838,3728
34838,3482
34838,1393
34838,252
34838,1698
27900,95
27900,2875
34083,9542
34083,3386
33864,1700
35105,1806
35105,2114
35105,1300
35105,115
35105,7974
35105,6886
35105,829
35105,961
35105,2298
35105,472
35114,1706
35114,778
35114,1717
35114,570
35114,815
35114,167
35114,4613
35114,4220
35114,1620
35114,3282
32745,135
35161,5603
35161,5787
35161,2042
35161,2601
33037,8816
35161,3212
35161,57
35161,6467
35161,354
35161,44
35161,658
35161,340
35161,3430
35161,8809
35161,2961
31474,1867
35161,743
35161,1451
35161,502
15540,769
28297,1700
35257,6682
35257,482
35257,1300
19611,128
35257,734
35257,453
35257,5798
35257,195
35329,5080
35326,742
25925,1624
25925,265
25925,3916
25925,39
25925,135
35427,3282
35427,3521
35427,6186
35427,1419
35427,7884
35427,2678
35427,5293
35427,5930
35427,7038
1645,1874
15186,3916
15186,211
15186,8586
15186,1300
15186,906
15186,3352
15186,860
15186,7706
24609,217
35114,172
35114,1167
35114,289
35114,403
35114,1214
35114,1135
35114,959
35114,3551
35114,180
35114,597
35114,194
35114,395
35114,401
35114,1041
35114,485
35114,6475
35114,5581
15864,164
15864,4368
15864,295
35,139
15864,9888
12974,2445
9289,190
35617,467
35642,8207
35642,6264
35642,3091
35608,162
35608,1113
35608,2342
35608,3480
26665,1474
16123,1467
34404,663
35728,181
35728,323
35728,289
35728,476
35728,495
13878,1435
35728,360
35728,3400
13743,1009
19948,3727
35824,1035
35824,925
35824,5297
35824,1845
35824,436
35824,5037
35824,7183
35824,3387
30561,6634
35866,144
35866,4638
35866,100
35866,829
35866,1216
35866,291
35866,482
35866,119
35866,268
35868,8565
35868,7379
35866,421
35868,508
35868,1309
32376,5096
16576,55
8909,1252
8909,1164
21877,482
35910,282
35910,4529
35910,95
35910,53
35910,167
35910,396
35910,252
35910,1669
16346,342
16346,978
16346,2866
35912,2421
35912,6882
35912,874
35912,119
35912,121
35912,89
35912,74
35912,2543
17440,1502
17440,2814
17440,203
22497,1874
28179,1009
35958,3102
35958,9206
35958,1064
35967,13
35967,173
35967,45
35967,131
35967,216
35967,55
35967,48
35967,113
35967,115
35967,100
35967,825
35967,762
35967,128
35967,196
35967,1381
35967,3074
35967,574
35967,215
35967,104
35967,2
30300,4161
30300,346
35986,2044
35986,2777
32088,1874
34703,4199
36002,4286
36002,9233
36002,2863
36002,2730
36002,9614
36002,8849
36002,477
36002,7668
36002,5467
36002,2859
36002,5481
36002,6140
33298,36
36002,1384
36002,2004
31503,1195
31503,638
32376,9681
26925,2939
26925,9627
36021,1324
36021,3588
36021,256
17404,961
8454,2516
33069,5686
35617,9833
35617,2820
35617,2482
35617,2854
29454,1467
29454,240
29454,4538
36121,788
36121,311
36121,212
36121,1177
36121,1090
36121,2932
36121,139
36121,1081
36126,310
36126,12
36126,7040
36126,2565
36126,1640
36126,465
36126,692
36126,381
36126,1587
8449,7593
14460,473
9289,1040
9289,1009
10907,2541
10907,230
18361,2071
18361,6827
18361,2204
30561,551
33938,5132
36240,3861
36240,38
36240,57
36240,119
32376,3980
22967,2359
22967,178
22967,927
22967,564
30259,729
8334,385
8334,366
18454,8859
18454,94
18454,35
18454,323
18454,424
18454,592
18454,476
18454,179
18454,150
18454,483
18454,653
18454,513
18454,1121
18454,1015
18454,489
18454,840
18454,1518
18454,1055
18454,520
18454,611
18454,304
18454,3581
18454,272
18454,637
18454,669
18454,1161
18454,826
18454,101
18454,2403
18454,1999
18454,2190
18454,2440
18454,4672
18454,1202
31354,1628
6818,306
21543,816
17547,1633
17547,1993
17547,4352
36403,6520
16576,4193
16576,5875
35296,74
35296,187
35296,249
35296,1238
35296,486
13878,2449
13878,2903
22625,1837
1136,747
36452,5841
36452,70
36452,700
36452,183
36452,182
36452,819
36452,8296
36452,3172
36452,2336
36452,2036
36452,7727
36452,3122
4821,359
17152,4856
35296,195
35296,613
32759,121
35296,404
32803,5065
33938,8902
33938,2022
17010,1613
31745,111
31745,41
32376,104
32376,249
32376,87
32376,3576
32376,987
26750,137
26750,1770
36340,2418
36340,4290
36340,404
36340,1892
36340,3475
36340,5187
36340,8902
36340,7777
36340,551
36340,749
35617,1300
35728,881
11920,4324
11920,359
25087,8469
25087,1458
36633,16
36633,186
36633,150
36633,33
36633,30
36633,134
36633,51
36633,2289
36633,923
36633,182
36633,320
36633,11
36633,414
36633,326
36633,4347
34270,1310
34270,4354
26182,4243
35157,1133
9830,1979
18714,5
24396,5661
24582,516
25339,5893
34147,1111
36752,379
36752,4624
36752,482
36752,122
36752,111
36752,377
36752,1050
36752,3318
26942,809
36121,9003
15648,139
34347,4018
27934,191
27934,576
3621,4856
36752,1700
34701,31
36664,654
36664,1687
36664,498
36664,387
36664,162
36664,879
36664,81
36664,499
36664,39
36664,1133
36664,1715
36664,282
36664,3820
36664,106
36664,400
36817,5919
36817,436
36817,439
36817,531
36817,41
36817,5828
36817,2076
36817,92
36817,333
36817,2440
36817,272
36817,399
36817,1303
36817,659
36817,2860
36817,4684
36817,2844
36817,3844
33599,39
36883,337
36883,531
36883,3282
36883,8840
2544,5701
2544,6785
2544,1815
2544,800
2544,198
2544,625
2544,847
2544,2128
2544,885
2544,2603
2544,31
2544,2975
2544,1159
2544,64
2544,7239
2544,925
2544,404
2544,313
2544,1281
2544,522
2544,3076
2544,1040
36883,916
8572,1451
8572,7865
34147,6718
29454,5686
25087,904
25087,145
25521,1770
36984,869
36984,5236
36984,47
12930,197
12930,3578
12930,6827
12930,593
12930,584
12930,917
12930,1254
12930,2682
12930,289
12930,2669
12930,452
12930,1177
12930,1517
12930,5930
15522,2359
28926,7656
28926,113
28926,6046
28926,2910
28926,1019
25087,8625
37097,98
37099,377
37097,198
37097,762
37097,31
37097,196
37097,293
37097,1133
37097,1338
37097,726
37097,526
37097,2647
37097,1654
37097,3392
37097,2144
7778,1979
26266,34
14149,1735
14149,830
36405,551
36405,359
36405,1040
36405,7209
14149,1177
14149,502
36405,94
36405,35
36405,255
36405,485
36405,287
36405,22
36405,270
36405,178
36405,233
36405,200
36405,614
36405,669
36405,439
36405,306
36405,148
14149,139
9783,359
37184,150
26665,904
1429,6752
1429,723
34838,2226
6252,359
6252,342
6252,682
13134,320
5172,901
37097,4029
37284,5563
5755,1312
14016,330
14016,937
14016,620
14016,166
14016,586
14016,756
14016,685
14016,183
14016,254
14016,1850
14016,569
14016,8844
9595,3958
27809,74
20814,1050
20814,280
13134,2820
37381,360
37381,487
37381,1191
37381,33
37381,162
37381,76
37381,255
37381,68
31396,45
31396,245
31396,44
31396,538
37035,5286
37099,562
37405,115
37405,94
37405,68
16285,3194
32592,3267
36883,1487
37460,1294
37460,3485
37460,3625
37460,900
37460,619
28301,1182
31396,223
13743,1212
25255,3134
25255,8273
25255,407
25255,1080
25255,74
25255,149
25255,1767
25255,4685
25255,930
25255,3028
25255,4368
25255,520
25255,3206
25255,1770
25255,630
1339,47
1339,6971
1339,39
6867,6451
21487,7139
32635,2900
14460,258
14460,457
26260,212
22843,665
37549,689
37549,1744
37549,882
37549,185
37549,3512
37549,20
37549,275
35955,2790
35955,1734
35955,1404
35955,870
35955,185
37564,6056
36883,3237
37611,304
37611,522
37611,325
37611,882
37611,521
37611,77
37611,1081
37611,137
37611,39
37611,100
37611,1177
37611,131
37611,119
37611,70
37611,35
37611,306
37611,47
35111,4921
27370,1455
27370,689
32041,4759
29240,1182
37653,1953
37653,526
37653,270
5115,277
5115,4033
35618,14
35618,518
35618,1073
35618,2841
35618,2661
35618,9514
35618,1923
35618,185
35618,1042
35618,1701
37714,526
37714,1934
37714,7
37714,6183
37726,341
37726,5872
37726,531
37726,650
37726,1622
37726,2133
37726,6946
37726,45
37726,522
37726,2227
37726,1806
